0.0069081783294677734, 58
0.045739173889160156, 58
0.04581284523010254, 58
0.04587841033935547, 58
0.04594302177429199, 58
0.0460057258605957, 58
0.04606890678405762, 58
0.04613137245178223, 58
0.04619336128234863, 58
0.04625535011291504, 58
0.046317338943481445, 58
0.04637885093688965, 58
0.04644012451171875, 58
0.046501874923706055, 58
0.046563148498535156, 58
0.04662656784057617, 58
0.04668784141540527, 58
0.04674959182739258, 58
0.04681062698364258, 58
0.04687166213989258, 58
0.04693317413330078, 58
0.04699444770812988, 58
0.04705548286437988, 58
0.04711651802062988, 58
0.04717731475830078, 58
0.04723930358886719, 58
0.04730057716369629, 58
0.04736137390136719, 58
0.04742240905761719, 58
0.04748272895812988, 58
0.047544240951538086, 58
0.04760599136352539, 58
0.04766702651977539, 58
0.04772782325744629, 58
0.047788381576538086, 58
0.04784989356994629, 58
0.047910213470458984, 58
0.047971248626708984, 58
0.048032522201538086, 58
0.048093557357788086, 58
0.04815530776977539, 58
0.04821658134460449, 58
0.04827737808227539, 58
0.04833817481994629, 58
0.048398494720458984, 58
0.048459768295288086, 58
0.048520565032958984, 58
0.048581600189208984, 58
0.04864239692687988, 58
0.048703670501708984, 58
0.04876446723937988, 58
0.04882621765136719, 58
0.048886775970458984, 58
0.048948049545288086, 58
0.04900956153869629, 58
0.04907059669494629, 58
0.04913163185119629, 58
0.04919290542602539, 58
0.04925394058227539, 58
0.049315452575683594, 58
0.049376487731933594, 58
0.049437761306762695, 58
0.0494992733001709, 58
0.0495607852935791, 58
0.04962158203125, 58
0.049683332443237305, 58
0.04974508285522461, 58
0.049805641174316406, 58
0.04986715316772461, 58
0.049941062927246094, 58
0.0500035285949707, 58
0.0500645637512207, 58
0.0501255989074707, 58
0.0501863956451416, 58
0.0502476692199707, 58
0.0503084659576416, 58
0.050369977951049805, 58
0.05043530464172363, 58
0.05049896240234375, 58
0.050563812255859375, 58
0.05062699317932129, 58
0.05068850517272949, 58
0.05074954032897949, 58
0.05081033706665039, 58
0.05087089538574219, 58
0.05093193054199219, 58
0.050992727279663086, 58
0.05105400085449219, 58
0.05111432075500488, 58
0.05117511749267578, 58
0.05123615264892578, 58
0.05129694938659668, 58
0.05135822296142578, 58
0.051419973373413086, 58
0.05148434638977051, 58
0.051544904708862305, 58
0.051605939865112305, 58
0.0516664981842041, 58
0.051727294921875, 58
0.0517885684967041, 58
0.0518491268157959, 58
0.051909685134887695, 58
0.051970481872558594, 58
0.052031755447387695, 58
0.05209207534790039, 58
0.05215311050415039, 58
0.05221366882324219, 58
0.05227470397949219, 58
0.052335262298583984, 58
0.05239748954772949, 58
0.05245852470397949, 58
0.05251908302307129, 58
0.052579402923583984, 58
0.052640676498413086, 58
0.052701711654663086, 58
0.052762508392333984, 58
0.05282402038574219, 58
0.052884578704833984, 58
0.05294537544250488, 58
0.05300617218017578, 58
0.05306744575500488, 58
0.053128719329833984, 58
0.05318951606750488, 58
0.05325031280517578, 58
0.05331087112426758, 58
0.05337119102478027, 58
0.05343222618103027, 58
0.05349326133728027, 58
0.05355405807495117, 58
0.05361747741699219, 58
0.05367898941040039, 58
0.05374002456665039, 58
0.05380082130432129, 58
0.05386161804199219, 58
0.05392265319824219, 58
0.053983449935913086, 58
0.054044246673583984, 58
0.05410504341125488, 58
0.05416560173034668, 58
0.05429840087890625, 58
0.054363250732421875, 58
0.054425954818725586, 58
0.05448794364929199, 58
0.054549455642700195, 58
0.0546109676361084, 58
0.0546717643737793, 58
